date,equity,n_pos
2022-02-16 08:00:00+00:00,9980.422849495882,12
2022-02-16 16:00:00+00:00,9978.586413472956,12
2022-02-17 00:00:00+00:00,9977.916562070805,12
2022-02-17 08:00:00+00:00,9979.144758139206,12
2022-02-17 16:00:00+00:00,9979.744717907794,12
2022-02-18 00:00:00+00:00,9980.715114476214,12
2022-02-18 08:00:00+00:00,9981.541701562619,12
2022-02-18 16:00:00+00:00,9981.81087302019,12
2022-02-19 00:00:00+00:00,9982.114813970315,12
2022-02-19 08:00:00+00:00,9983.51679783409,12
2022-02-19 16:00:00+00:00,9984.956148823201,12
2022-02-20 00:00:00+00:00,9983.187650842146,12
2022-02-20 08:00:00+00:00,9985.407546613604,12
2022-02-20 16:00:00+00:00,9985.93872069535,12
2022-02-21 00:00:00+00:00,9986.015358540746,12
2022-02-21 08:00:00+00:00,9985.216719141885,12
2022-02-21 16:00:00+00:00,9983.772696285552,12
2022-02-22 00:00:00+00:00,9986.850367131405,12
2022-02-22 08:00:00+00:00,9990.428402160474,12
2022-02-22 16:00:00+00:00,9991.522166770677,12
2022-02-23 00:00:00+00:00,9989.665949003567,12
2022-02-23 08:00:00+00:00,9993.36757377833,12
2022-02-23 16:00:00+00:00,9992.520613230901,12
2022-02-24 00:00:00+00:00,9991.785489375938,12
2022-02-24 08:00:00+00:00,9996.743958446126,12
2022-02-24 16:00:00+00:00,9998.775988777486,12
2022-02-25 00:00:00+00:00,9999.778292748448,12
2022-02-25 08:00:00+00:00,10000.16312768282,12
2022-02-25 16:00:00+00:00,10002.842251175527,12
2022-02-26 00:00:00+00:00,10003.053059091286,12
2022-02-26 08:00:00+00:00,10000.316990989042,12
2022-02-26 16:00:00+00:00,10005.417839713073,12
2022-02-27 00:00:00+00:00,10002.1476476544,12
2022-02-27 08:00:00+00:00,10008.626499470276,12
2022-02-27 16:00:00+00:00,10009.393741790165,12
2022-02-28 00:00:00+00:00,10004.51189541225,12
2022-02-28 08:00:00+00:00,10007.983855143808,12
2022-02-28 16:00:00+00:00,10013.965122131769,12
2022-03-01 00:00:00+00:00,10008.061337149877,12
2022-03-01 08:00:00+00:00,10008.836501940496,12
2022-03-01 16:00:00+00:00,10011.644474670133,12
2022-03-02 00:00:00+00:00,10007.712497928627,12
2022-03-02 08:00:00+00:00,10009.243549264707,12
2022-03-02 16:00:00+00:00,10011.775631017783,12
2022-03-03 00:00:00+00:00,10005.320076398944,12
2022-03-03 08:00:00+00:00,10005.172511905874,12
2022-03-03 16:00:00+00:00,10009.879246966382,12
2022-03-04 00:00:00+00:00,10003.159086745802,12
2022-03-04 08:00:00+00:00,10005.173810844892,12
2022-03-04 16:00:00+00:00,10006.116288568126,12
2022-03-05 00:00:00+00:00,10003.557814799145,12
2022-03-05 08:00:00+00:00,10004.667550752367,12
2022-03-05 16:00:00+00:00,10005.619819586887,12
2022-03-06 00:00:00+00:00,10004.52229964512,12
2022-03-06 08:00:00+00:00,10005.187729869249,12
2022-03-06 16:00:00+00:00,10007.837655616619,12
2022-03-07 00:00:00+00:00,10007.103833466268,12
2022-03-07 08:00:00+00:00,10011.007454605733,12
2022-03-07 16:00:00+00:00,10008.8366874921,12
2022-03-08 00:00:00+00:00,10014.494934125072,12
2022-03-08 08:00:00+00:00,10016.775169314116,12
2022-03-08 16:00:00+00:00,10014.779389243708,12
2022-03-09 00:00:00+00:00,10019.232859134523,12
2022-03-09 08:00:00+00:00,10021.698394597106,12
2022-03-09 16:00:00+00:00,10017.579616540217,12
2022-03-10 00:00:00+00:00,10015.148195865597,12
2022-03-10 08:00:00+00:00,10016.667889807704,12
2022-03-10 16:00:00+00:00,10016.513868356727,12
2022-03-11 00:00:00+00:00,10013.972935227868,12
2022-03-11 08:00:00+00:00,10015.029049431641,12
2022-03-11 16:00:00+00:00,10014.878263855373,12
2022-03-12 00:00:00+00:00,10012.208151372506,12
2022-03-12 08:00:00+00:00,10016.096917672996,12
2022-03-12 16:00:00+00:00,10015.1798936301,12
2022-03-13 00:00:00+00:00,10011.551690466727,12
2022-03-13 08:00:00+00:00,10016.895112463282,12
2022-03-13 16:00:00+00:00,10018.055334159388,12
2022-03-14 00:00:00+00:00,10013.50790741277,12
2022-03-14 08:00:00+00:00,10013.242468614424,12
2022-03-14 16:00:00+00:00,10021.881546613471,12
2022-03-15 00:00:00+00:00,10014.712573436402,12
2022-03-15 08:00:00+00:00,10024.766188855245,12
2022-03-15 16:00:00+00:00,10029.998505350231,12
2022-03-16 00:00:00+00:00,10029.168548085756,12
2022-03-16 08:00:00+00:00,10027.836671267909,12
2022-03-16 16:00:00+00:00,10030.399915878343,12
2022-03-17 00:00:00+00:00,10028.367760684738,12
2022-03-17 08:00:00+00:00,10026.519219212316,12
2022-03-17 16:00:00+00:00,10030.384384115021,12
2022-03-18 00:00:00+00:00,10024.80647633887,12
2022-03-18 08:00:00+00:00,10028.444326783332,12
2022-03-18 16:00:00+00:00,10027.47262474734,12
2022-03-19 00:00:00+00:00,10026.70430444213,12
2022-03-19 08:00:00+00:00,10030.708068499045,12
2022-03-19 16:00:00+00:00,10031.963988678019,12
2022-03-20 00:00:00+00:00,10028.71538504354,12
2022-03-20 08:00:00+00:00,10030.477027191526,12
2022-03-20 16:00:00+00:00,10033.456931535045,12
2022-03-21 00:00:00+00:00,10033.078930588004,12
2022-03-21 08:00:00+00:00,10033.900218372122,12
2022-03-21 16:00:00+00:00,10035.996047889748,12
2022-03-22 00:00:00+00:00,10034.33895083301,12
2022-03-22 08:00:00+00:00,10036.636135211318,12
2022-03-22 16:00:00+00:00,10038.473274067137,12
2022-03-23 00:00:00+00:00,10037.454634016503,12
2022-03-23 08:00:00+00:00,10040.019411722831,12
2022-03-23 16:00:00+00:00,10039.212048855816,12
2022-03-24 00:00:00+00:00,10037.198126744655,12
2022-03-24 08:00:00+00:00,10040.255853871375,12
2022-03-24 16:00:00+00:00,10042.003041176322,12
2022-03-25 00:00:00+00:00,10039.637861024057,12
2022-03-25 08:00:00+00:00,10041.946891336012,12
2022-03-25 16:00:00+00:00,10043.277882201757,12
2022-03-26 00:00:00+00:00,10043.495287414056,12
2022-03-26 08:00:00+00:00,10043.266381978478,12
2022-03-26 16:00:00+00:00,10044.068029420114,12
2022-03-27 00:00:00+00:00,10041.72734713015,12
2022-03-27 08:00:00+00:00,10044.186792337161,12
2022-03-27 16:00:00+00:00,10045.11811360171,12
2022-03-28 00:00:00+00:00,10039.727024443508,12
2022-03-28 08:00:00+00:00,10041.27547348394,12
2022-03-28 16:00:00+00:00,10041.529901285934,12
2022-03-29 00:00:00+00:00,10040.386952924253,12
2022-03-29 08:00:00+00:00,10040.095217887172,12
2022-03-29 16:00:00+00:00,10043.75132552407,12
2022-03-30 00:00:00+00:00,10039.232186010298,12
2022-03-30 08:00:00+00:00,10038.785141777891,12
2022-03-30 16:00:00+00:00,10041.44353896597,12
2022-03-31 00:00:00+00:00,10040.826435148876,12
2022-03-31 08:00:00+00:00,10044.72257987189,12
2022-03-31 16:00:00+00:00,10047.014672356154,12
2022-04-01 00:00:00+00:00,10049.665671880886,12
2022-04-01 08:00:00+00:00,10051.734135346118,12
2022-04-01 16:00:00+00:00,10052.850861605484,12
2022-04-02 00:00:00+00:00,10052.832780667388,12
2022-04-02 08:00:00+00:00,10052.581379830608,12
2022-04-02 16:00:00+00:00,10055.643840672603,12
2022-04-03 00:00:00+00:00,10052.151089472794,12
2022-04-03 08:00:00+00:00,10053.86727222615,12
2022-04-03 16:00:00+00:00,10056.080131199855,12
2022-04-04 00:00:00+00:00,10051.926109318743,12
2022-04-04 08:00:00+00:00,10053.844370967496,12
2022-04-04 16:00:00+00:00,10055.68675054926,12
2022-04-05 00:00:00+00:00,10054.574436388666,12
2022-04-05 08:00:00+00:00,10058.9282605796,12
2022-04-05 16:00:00+00:00,10059.82671669291,12
2022-04-06 00:00:00+00:00,10061.681826663142,12
2022-04-06 08:00:00+00:00,10062.858597854376,12
2022-04-06 16:00:00+00:00,10063.821060993567,12
2022-04-07 00:00:00+00:00,10060.029013278476,12
2022-04-07 08:00:00+00:00,10060.327652703521,12
2022-04-07 16:00:00+00:00,10060.559637797895,12
2022-04-08 00:00:00+00:00,10055.058307145622,12
2022-04-08 08:00:00+00:00,10056.703797540786,12
2022-04-08 16:00:00+00:00,10060.634291638915,12
2022-04-09 00:00:00+00:00,10055.909956244308,12
2022-04-09 08:00:00+00:00,10058.185267927222,12
2022-04-09 16:00:00+00:00,10060.78229785913,12
2022-04-10 00:00:00+00:00,10060.39369956761,12
2022-04-10 08:00:00+00:00,10061.992230710362,12
2022-04-10 16:00:00+00:00,10062.48001602749,12
2022-04-11 00:00:00+00:00,10065.64425094311,12
2022-04-11 08:00:00+00:00,10067.961932089303,12
2022-04-11 16:00:00+00:00,10067.210651464602,12
2022-04-12 00:00:00+00:00,10071.63544994651,12
2022-04-12 08:00:00+00:00,10067.794186125822,12
2022-04-12 16:00:00+00:00,10071.594069962608,12
2022-04-13 00:00:00+00:00,10070.10913089579,12
2022-04-13 08:00:00+00:00,10069.457031238728,12
2022-04-13 16:00:00+00:00,10071.825278815348,12
2022-04-14 00:00:00+00:00,10070.924510746758,12
2022-04-14 08:00:00+00:00,10072.398239875405,12
2022-04-14 16:00:00+00:00,10075.510958951192,12
2022-04-15 00:00:00+00:00,10070.02508119427,12
2022-04-15 08:00:00+00:00,10069.088002620829,12
2022-04-15 16:00:00+00:00,10070.922793534884,12
2022-04-16 00:00:00+00:00,10070.337948008317,12
2022-04-16 08:00:00+00:00,10072.344728474482,12
2022-04-16 16:00:00+00:00,10072.894434398146,12
2022-04-17 00:00:00+00:00,10070.62885215167,12
2022-04-17 08:00:00+00:00,10070.768539660603,12
2022-04-17 16:00:00+00:00,10072.007430339094,12
2022-04-18 00:00:00+00:00,10068.961115762417,12
2022-04-18 08:00:00+00:00,10070.679537886252,12
2022-04-18 16:00:00+00:00,10071.366050938064,12
2022-04-19 00:00:00+00:00,10070.755704364576,12
2022-04-19 08:00:00+00:00,10069.844899069218,12
2022-04-19 16:00:00+00:00,10070.58331973973,12
2022-04-20 00:00:00+00:00,10070.876953373898,12
2022-04-20 08:00:00+00:00,10073.462324441749,12
2022-04-20 16:00:00+00:00,10072.658773868201,12
2022-04-21 00:00:00+00:00,10070.699719130234,12
2022-04-21 08:00:00+00:00,10069.713400125589,12
2022-04-21 16:00:00+00:00,10075.443000520521,12
2022-04-22 00:00:00+00:00,10071.722013161689,12
2022-04-22 08:00:00+00:00,10071.915065349067,12
2022-04-22 16:00:00+00:00,10075.209376593812,12
2022-04-23 00:00:00+00:00,10074.813011140539,12
2022-04-23 08:00:00+00:00,10074.721720560905,12
2022-04-23 16:00:00+00:00,10075.601290018467,12
2022-04-24 00:00:00+00:00,10073.598230688704,12
2022-04-24 08:00:00+00:00,10076.704203134545,12
2022-04-24 16:00:00+00:00,10077.058024592434,12
2022-04-25 00:00:00+00:00,10073.918855704716,12
2022-04-25 08:00:00+00:00,10073.897200197134,12
2022-04-25 16:00:00+00:00,10077.469038322806,12
2022-04-26 00:00:00+00:00,10074.801444654264,12
2022-04-26 08:00:00+00:00,10074.486192600956,12
2022-04-26 16:00:00+00:00,10079.385420102259,12
2022-04-27 00:00:00+00:00,10082.434037000898,12
2022-04-27 08:00:00+00:00,10083.819123507532,12
2022-04-27 16:00:00+00:00,10082.250563958374,12
2022-04-28 00:00:00+00:00,10082.512358744103,12
2022-04-28 08:00:00+00:00,10084.58344314351,12
2022-04-28 16:00:00+00:00,10087.487758669637,12
2022-04-29 00:00:00+00:00,10083.627893133415,12
2022-04-29 08:00:00+00:00,10085.543393247961,12
2022-04-29 16:00:00+00:00,10087.044837390018,12
2022-04-30 00:00:00+00:00,10075.810722262915,12
2022-04-30 08:00:00+00:00,10077.74451770699,12
2022-04-30 16:00:00+00:00,10080.528453719257,12
2022-05-01 00:00:00+00:00,10073.56400633052,12
2022-05-01 08:00:00+00:00,10075.512862997613,12
2022-05-01 16:00:00+00:00,10076.470781573491,12
2022-05-02 00:00:00+00:00,10073.837880917446,12
2022-05-02 08:00:00+00:00,10073.774732110398,12
2022-05-02 16:00:00+00:00,10078.296303458847,12
2022-05-03 00:00:00+00:00,10075.659129432266,12
2022-05-03 08:00:00+00:00,10076.782726920172,12
2022-05-03 16:00:00+00:00,10079.322729884723,12
2022-05-04 00:00:00+00:00,10074.411446437547,12
2022-05-04 08:00:00+00:00,10074.34093709887,12
2022-05-04 16:00:00+00:00,10077.667894510218,12
2022-05-05 00:00:00+00:00,10073.728529121885,12
2022-05-05 08:00:00+00:00,10074.597832861898,12
2022-05-05 16:00:00+00:00,10077.428831168601,12
2022-05-06 00:00:00+00:00,10073.297992158186,12
2022-05-06 08:00:00+00:00,10074.510233370991,12
2022-05-06 16:00:00+00:00,10074.584543084848,12
2022-05-07 00:00:00+00:00,10074.28384627615,12
2022-05-07 08:00:00+00:00,10077.839038136091,12
2022-05-07 16:00:00+00:00,10079.86975525683,12
2022-05-08 00:00:00+00:00,10079.508793061827,12
2022-05-08 08:00:00+00:00,10080.248438221963,12
2022-05-08 16:00:00+00:00,10083.34315669731,12
2022-05-09 00:00:00+00:00,10080.455092641236,12
2022-05-09 08:00:00+00:00,10080.807635958628,12
2022-05-09 16:00:00+00:00,10082.531111851587,12
2022-05-10 00:00:00+00:00,10077.828796159674,12
2022-05-10 08:00:00+00:00,10081.462658236862,12
2022-05-10 16:00:00+00:00,10082.388455902192,12
2022-05-11 00:00:00+00:00,10081.766856767515,12
2022-05-11 08:00:00+00:00,10096.434079807474,12
2022-05-11 16:00:00+00:00,10099.018329221453,12
2022-05-12 00:00:00+00:00,10085.807632952025,12
2022-05-12 08:00:00+00:00,10128.118316251355,12
2022-05-12 16:00:00+00:00,10136.099382576947,12
2022-05-13 00:00:00+00:00,10142.133731787462,12
2022-05-13 08:00:00+00:00,10147.453391932313,12
2022-05-13 16:00:00+00:00,10154.473239500652,12
2022-05-14 00:00:00+00:00,10161.239887959797,12
2022-05-14 08:00:00+00:00,10161.219601188175,12
2022-05-14 16:00:00+00:00,10171.399273565872,12
2022-05-15 00:00:00+00:00,10173.005197612085,12
2022-05-15 08:00:00+00:00,10182.502059642093,12
2022-05-15 16:00:00+00:00,10172.089085070944,12
2022-05-16 00:00:00+00:00,10157.066915180128,12
2022-05-16 08:00:00+00:00,10155.740825052193,12
2022-05-16 16:00:00+00:00,10155.711377780834,12
2022-05-17 00:00:00+00:00,10154.447612957958,12
2022-05-17 08:00:00+00:00,10156.700612251701,12
2022-05-17 16:00:00+00:00,10155.273760435335,12
2022-05-18 00:00:00+00:00,10149.69915672474,12
2022-05-18 08:00:00+00:00,10153.470608844727,12
2022-05-18 16:00:00+00:00,10155.765990187332,12
2022-05-19 00:00:00+00:00,10151.221638269652,12
2022-05-19 08:00:00+00:00,10151.5576727982,12
2022-05-19 16:00:00+00:00,10152.283075227799,12
2022-05-20 00:00:00+00:00,10147.414067068941,12
2022-05-20 08:00:00+00:00,10148.501767606598,12
2022-05-20 16:00:00+00:00,10149.318979962227,12
2022-05-21 00:00:00+00:00,10151.911768896334,12
2022-05-21 08:00:00+00:00,10157.120425491576,12
2022-05-21 16:00:00+00:00,10158.521619152361,12
2022-05-22 00:00:00+00:00,10159.25856156711,12
2022-05-22 08:00:00+00:00,10159.571942575063,12
2022-05-22 16:00:00+00:00,10156.9671980121,12
2022-05-23 00:00:00+00:00,10155.667158865364,12
2022-05-23 08:00:00+00:00,10157.481392821475,12
2022-05-23 16:00:00+00:00,10161.136645707908,12
2022-05-24 00:00:00+00:00,10160.353379129783,12
2022-05-24 08:00:00+00:00,10157.126968979997,12
2022-05-24 16:00:00+00:00,10161.831738975461,12
2022-05-25 00:00:00+00:00,10159.53253417672,12
2022-05-25 08:00:00+00:00,10164.425749060685,12
2022-05-25 16:00:00+00:00,10166.757733798397,12
2022-05-26 00:00:00+00:00,10166.840113450517,12
2022-05-26 08:00:00+00:00,10167.035145978743,12
2022-05-26 16:00:00+00:00,10170.955378511955,12
2022-05-27 00:00:00+00:00,10171.258795114954,12
2022-05-27 08:00:00+00:00,10183.988495974014,12
2022-05-27 16:00:00+00:00,10192.600328641847,12
2022-05-28 00:00:00+00:00,10197.148347591645,12
2022-05-28 08:00:00+00:00,10207.94821916615,12
2022-05-28 16:00:00+00:00,10212.593271019941,12
2022-05-29 00:00:00+00:00,10219.28384613202,12
2022-05-29 08:00:00+00:00,10240.157046355209,12
2022-05-29 16:00:00+00:00,10242.183606626051,12
2022-05-30 00:00:00+00:00,10252.388420453219,12
2022-05-30 08:00:00+00:00,10255.22107244518,12
2022-05-30 16:00:00+00:00,10256.117293220184,12
2022-05-31 00:00:00+00:00,10251.986545426107,12
2022-05-31 08:00:00+00:00,10248.872797778962,12
2022-05-31 16:00:00+00:00,10246.77647471863,12
2022-06-01 00:00:00+00:00,10255.708335422436,12
2022-06-01 08:00:00+00:00,10256.006576740407,12
2022-06-01 16:00:00+00:00,10259.748009364625,12
2022-06-02 00:00:00+00:00,10258.43280120158,12
2022-06-02 08:00:00+00:00,10260.71893509576,12
2022-06-02 16:00:00+00:00,10259.899963952483,12
2022-06-03 00:00:00+00:00,10258.676743069942,12
2022-06-03 08:00:00+00:00,10261.325915972826,12
2022-06-03 16:00:00+00:00,10258.370036681474,12
2022-06-04 00:00:00+00:00,10258.870564729354,12
2022-06-04 08:00:00+00:00,10261.78932126692,12
2022-06-04 16:00:00+00:00,10263.576356540325,12
2022-06-05 00:00:00+00:00,10259.94107273719,12
2022-06-05 08:00:00+00:00,10265.34126086026,12
2022-06-05 16:00:00+00:00,10263.821199070873,12
2022-06-06 00:00:00+00:00,10267.11695923086,12
2022-06-06 08:00:00+00:00,10262.351653273558,12
2022-06-06 16:00:00+00:00,10262.925008601527,12
2022-06-07 00:00:00+00:00,10257.535933186697,12
2022-06-07 08:00:00+00:00,10258.786070395841,12
2022-06-07 16:00:00+00:00,10259.65504720599,12
2022-06-08 00:00:00+00:00,10259.398456051336,12
2022-06-08 08:00:00+00:00,10257.893216386477,12
2022-06-08 16:00:00+00:00,10259.237598073485,12
2022-06-09 00:00:00+00:00,10251.773195570027,12
2022-06-09 08:00:00+00:00,10255.02773296311,12
2022-06-09 16:00:00+00:00,10254.886051102882,12
2022-06-10 00:00:00+00:00,10255.564475468906,12
2022-06-10 08:00:00+00:00,10256.922554707775,12
2022-06-10 16:00:00+00:00,10258.6776687455,12
2022-06-11 00:00:00+00:00,10258.38539689483,12
2022-06-11 08:00:00+00:00,10257.135020541296,12
2022-06-11 16:00:00+00:00,10263.234541280592,12
2022-06-12 00:00:00+00:00,10260.773395175831,12
2022-06-12 08:00:00+00:00,10261.73683017058,12
2022-06-12 16:00:00+00:00,10259.037087946346,12
2022-06-13 00:00:00+00:00,10257.708814479434,12
2022-06-13 08:00:00+00:00,10266.483369003283,12
2022-06-13 16:00:00+00:00,10271.533191776833,12
2022-06-14 00:00:00+00:00,10267.965494629183,12
2022-06-14 08:00:00+00:00,10275.34022092279,12
2022-06-14 16:00:00+00:00,10280.54917417106,12
2022-06-15 00:00:00+00:00,10275.256209929212,12
2022-06-15 08:00:00+00:00,10290.601800951752,12
2022-06-15 16:00:00+00:00,10294.55459809076,12
2022-06-16 00:00:00+00:00,10294.889538809306,12
2022-06-16 08:00:00+00:00,10298.456340503453,12
2022-06-16 16:00:00+00:00,10299.925470012337,12
2022-06-17 00:00:00+00:00,10304.80009426064,12
2022-06-17 08:00:00+00:00,10304.961358889179,12
2022-06-17 16:00:00+00:00,10309.530855022595,12
2022-06-18 00:00:00+00:00,10309.762451198087,12
2022-06-18 08:00:00+00:00,10313.697829893188,12
2022-06-18 16:00:00+00:00,10321.339914426513,12
2022-06-19 00:00:00+00:00,10323.103673195763,12
2022-06-19 08:00:00+00:00,10317.59194935278,12
2022-06-19 16:00:00+00:00,10321.674855336969,12
2022-06-20 00:00:00+00:00,10336.201528636593,12
2022-06-20 08:00:00+00:00,10338.27152369147,12
2022-06-20 16:00:00+00:00,10349.841849838253,12
2022-06-21 00:00:00+00:00,10341.54653502735,12
2022-06-21 08:00:00+00:00,10348.57751337759,12
2022-06-21 16:00:00+00:00,10350.448793733183,12
2022-06-22 00:00:00+00:00,10350.086402386505,12
2022-06-22 08:00:00+00:00,10350.612713196024,12
2022-06-22 16:00:00+00:00,10352.107859294632,12
2022-06-23 00:00:00+00:00,10346.874036366986,12
2022-06-23 08:00:00+00:00,10346.343397011484,12
2022-06-23 16:00:00+00:00,10349.799783536819,12
2022-06-24 00:00:00+00:00,10345.108190003177,12
2022-06-24 08:00:00+00:00,10348.25458971567,12
2022-06-24 16:00:00+00:00,10348.22660849167,12
2022-06-25 00:00:00+00:00,10346.593558795103,12
2022-06-25 08:00:00+00:00,10351.27264606998,12
2022-06-25 16:00:00+00:00,10349.038786716168,12
2022-06-26 00:00:00+00:00,10343.685865249718,12
2022-06-26 08:00:00+00:00,10345.72151647857,12
2022-06-26 16:00:00+00:00,10348.710592028301,12
2022-06-27 00:00:00+00:00,10345.758518483279,12
2022-06-27 08:00:00+00:00,10347.428355378577,12
2022-06-27 16:00:00+00:00,10348.945011323478,12
2022-06-28 00:00:00+00:00,10345.739911897097,12
2022-06-28 08:00:00+00:00,10348.211221918098,12
2022-06-28 16:00:00+00:00,10350.452396113911,12
2022-06-29 00:00:00+00:00,10349.808180188757,12
2022-06-29 08:00:00+00:00,10349.879112163419,12
2022-06-29 16:00:00+00:00,10358.172848395083,12
2022-06-30 00:00:00+00:00,10356.472026131174,12
2022-06-30 08:00:00+00:00,10362.49725452176,12
2022-06-30 16:00:00+00:00,10367.36470059514,12
2022-07-01 00:00:00+00:00,10364.894040056768,12
2022-07-01 08:00:00+00:00,10366.200551733495,12
2022-07-01 16:00:00+00:00,10377.519005582411,12
2022-07-02 00:00:00+00:00,10373.767521305896,12
2022-07-02 08:00:00+00:00,10376.334573314274,12
2022-07-02 16:00:00+00:00,10378.178112676882,12
2022-07-03 00:00:00+00:00,10376.58404131405,12
2022-07-03 08:00:00+00:00,10379.923527537863,12
2022-07-03 16:00:00+00:00,10386.170584431113,12
2022-07-04 00:00:00+00:00,10383.251504664315,12
2022-07-04 08:00:00+00:00,10389.369872554897,12
2022-07-04 16:00:00+00:00,10390.80603954262,12
2022-07-05 00:00:00+00:00,10386.656890446902,12
2022-07-05 08:00:00+00:00,10388.677353780928,12
2022-07-05 16:00:00+00:00,10388.20603112997,12
2022-07-06 00:00:00+00:00,10389.327986146738,12
2022-07-06 08:00:00+00:00,10390.12154038582,12
2022-07-06 16:00:00+00:00,10392.196074547412,12
2022-07-07 00:00:00+00:00,10391.429166588672,12
2022-07-07 08:00:00+00:00,10394.203515672405,12
2022-07-07 16:00:00+00:00,10395.193125778002,12
2022-07-08 00:00:00+00:00,10391.208296930481,12
2022-07-08 08:00:00+00:00,10395.504127536626,12
2022-07-08 16:00:00+00:00,10394.148164737175,12
2022-07-09 00:00:00+00:00,10394.777195118642,12
2022-07-09 08:00:00+00:00,10395.997336968061,12
2022-07-09 16:00:00+00:00,10396.675207817414,12
2022-07-10 00:00:00+00:00,10393.702042523671,12
2022-07-10 08:00:00+00:00,10395.557175712249,12
2022-07-10 16:00:00+00:00,10397.314920301955,12
2022-07-11 00:00:00+00:00,10396.436752427613,12
2022-07-11 08:00:00+00:00,10396.623854734456,12
2022-07-11 16:00:00+00:00,10398.045263266473,12
2022-07-12 00:00:00+00:00,10395.32465601392,12
2022-07-12 08:00:00+00:00,10399.4524332248,12
2022-07-12 16:00:00+00:00,10399.500129155966,12
2022-07-13 00:00:00+00:00,10396.285660816493,12
2022-07-13 08:00:00+00:00,10394.434042153602,12
2022-07-13 16:00:00+00:00,10403.164444718937,12
2022-07-14 00:00:00+00:00,10403.006216716187,12
2022-07-14 08:00:00+00:00,10406.355149440878,12
2022-07-14 16:00:00+00:00,10408.417036171615,12
2022-07-15 00:00:00+00:00,10406.099247277452,12
2022-07-15 08:00:00+00:00,10406.719279979352,12
2022-07-15 16:00:00+00:00,10408.050721690357,12
2022-07-16 00:00:00+00:00,10406.293089245639,12
2022-07-16 08:00:00+00:00,10403.345835744894,12
2022-07-16 16:00:00+00:00,10408.563405696994,12
2022-07-17 00:00:00+00:00,10398.55936010053,12
2022-07-17 08:00:00+00:00,10399.433341679875,12
2022-07-17 16:00:00+00:00,10399.311735282823,12
2022-07-18 00:00:00+00:00,10394.84978402683,12
2022-07-18 08:00:00+00:00,10395.872072500708,12
2022-07-18 16:00:00+00:00,10395.322471224994,12
2022-07-19 00:00:00+00:00,10390.924196191592,12
2022-07-19 08:00:00+00:00,10393.264255803504,12
2022-07-19 16:00:00+00:00,10394.401003332352,12
2022-07-20 00:00:00+00:00,10395.38252082745,12
2022-07-20 08:00:00+00:00,10397.526025072311,12
2022-07-20 16:00:00+00:00,10397.593295736895,12
2022-07-21 00:00:00+00:00,10395.744420033361,12
2022-07-21 08:00:00+00:00,10396.195582534783,12
2022-07-21 16:00:00+00:00,10396.669852835226,12
2022-07-22 00:00:00+00:00,10396.673160893744,12
2022-07-22 08:00:00+00:00,10399.392853071009,12
2022-07-22 16:00:00+00:00,10403.269846242265,12
2022-07-23 00:00:00+00:00,10400.30931686635,12
2022-07-23 08:00:00+00:00,10402.718263216824,12
2022-07-23 16:00:00+00:00,10405.236970709351,12
2022-07-24 00:00:00+00:00,10400.49270303847,12
2022-07-24 08:00:00+00:00,10405.448599393383,12
