date,equity,n_pos
2023-03-24 08:00:00+00:00,10181.156577203048,8
2023-03-24 16:00:00+00:00,10177.238079361661,8
2023-03-25 00:00:00+00:00,10180.61872760351,8
2023-03-25 08:00:00+00:00,10181.192033915642,8
2023-03-25 16:00:00+00:00,10181.171439110376,8
2023-03-26 00:00:00+00:00,10177.427339113365,8
2023-03-26 08:00:00+00:00,10179.696786340879,8
2023-03-26 16:00:00+00:00,10181.726784631659,8
2023-03-27 00:00:00+00:00,10180.431166648588,8
2023-03-27 08:00:00+00:00,10181.51760278021,8
2023-03-27 16:00:00+00:00,10180.352056788988,8
2023-03-28 00:00:00+00:00,10180.199423574699,8
2023-03-28 08:00:00+00:00,10180.70468400271,8
2023-03-28 16:00:00+00:00,10180.838185602226,8
2023-03-29 00:00:00+00:00,10181.010373954257,8
2023-03-29 08:00:00+00:00,10182.786306905038,8
2023-03-29 16:00:00+00:00,10182.895620313408,8
2023-03-30 00:00:00+00:00,10184.773728016948,8
2023-03-30 08:00:00+00:00,10184.211378141976,8
2023-03-30 16:00:00+00:00,10185.757999409641,8
2023-03-31 00:00:00+00:00,10184.351494677694,8
2023-03-31 08:00:00+00:00,10185.540961035162,8
2023-03-31 16:00:00+00:00,10185.745370626111,8
2023-04-01 00:00:00+00:00,10186.564636129084,8
2023-04-01 08:00:00+00:00,10189.477665062373,8
2023-04-01 16:00:00+00:00,10189.474526234946,8
2023-04-02 00:00:00+00:00,10190.82330006875,8
2023-04-02 08:00:00+00:00,10193.373732165603,8
2023-04-02 16:00:00+00:00,10193.07897580907,8
2023-04-03 00:00:00+00:00,10192.649117879208,8
2023-04-03 08:00:00+00:00,10193.842748113664,8
2023-04-03 16:00:00+00:00,10194.83821316179,8
2023-04-04 00:00:00+00:00,10193.744218309797,8
2023-04-04 08:00:00+00:00,10194.314864832955,8
2023-04-04 16:00:00+00:00,10193.516791008744,8
2023-04-05 00:00:00+00:00,10193.134498375604,8
2023-04-05 08:00:00+00:00,10196.451739199843,8
2023-04-05 16:00:00+00:00,10198.604887724077,8
2023-04-06 00:00:00+00:00,10197.98388321204,8
2023-04-06 08:00:00+00:00,10201.158222705408,8
2023-04-06 16:00:00+00:00,10201.107767659638,8
2023-04-07 00:00:00+00:00,10202.701649901326,8
2023-04-07 08:00:00+00:00,10201.388857077427,8
2023-04-07 16:00:00+00:00,10201.895267971833,8
2023-04-08 00:00:00+00:00,10202.801039096945,8
2023-04-08 08:00:00+00:00,10201.578227749655,8
2023-04-08 16:00:00+00:00,10203.717040433396,8
2023-04-09 00:00:00+00:00,10205.855004542862,8
2023-04-09 08:00:00+00:00,10204.563541234387,8
2023-04-09 16:00:00+00:00,10205.811916727036,8
2023-04-10 00:00:00+00:00,10204.325955833996,8
2023-04-10 08:00:00+00:00,10207.487878734943,8
2023-04-10 16:00:00+00:00,10206.587913496198,8
2023-04-11 00:00:00+00:00,10206.657076195615,8
2023-04-11 08:00:00+00:00,10206.333912657072,8
2023-04-11 16:00:00+00:00,10208.779986683523,8
2023-04-12 00:00:00+00:00,10208.335322003948,8
2023-04-12 08:00:00+00:00,10210.080613641428,8
2023-04-12 16:00:00+00:00,10209.270691133723,8
2023-04-13 00:00:00+00:00,10211.90341590328,8
2023-04-13 08:00:00+00:00,10209.522805667939,8
2023-04-13 16:00:00+00:00,10210.357434138146,8
2023-04-14 00:00:00+00:00,10205.1645975773,8
2023-04-14 08:00:00+00:00,10210.567866329979,8
2023-04-14 16:00:00+00:00,10212.434888728576,8
2023-04-15 00:00:00+00:00,10211.260353982769,8
2023-04-15 08:00:00+00:00,10210.887473296865,8
2023-04-15 16:00:00+00:00,10209.965169120527,8
2023-04-16 00:00:00+00:00,10212.684702433446,8
2023-04-16 08:00:00+00:00,10214.190647230924,8
2023-04-16 16:00:00+00:00,10214.722244551289,8
2023-04-17 00:00:00+00:00,10213.544773831107,8
2023-04-17 08:00:00+00:00,10218.933335225323,8
2023-04-17 16:00:00+00:00,10217.574719277207,8
2023-04-18 00:00:00+00:00,10220.317294492948,8
2023-04-18 08:00:00+00:00,10219.261541943011,8
2023-04-18 16:00:00+00:00,10222.995015865512,8
2023-04-19 00:00:00+00:00,10224.936445327548,8
2023-04-19 08:00:00+00:00,10230.906389724032,8
2023-04-19 16:00:00+00:00,10232.136347683587,8
2023-04-20 00:00:00+00:00,10232.387272032052,8
2023-04-20 08:00:00+00:00,10234.866715179303,8
2023-04-20 16:00:00+00:00,10233.589329109926,8
2023-04-21 00:00:00+00:00,10234.212667775288,8
2023-04-21 08:00:00+00:00,10234.74746200393,8
2023-04-21 16:00:00+00:00,10238.115266145973,8
2023-04-22 00:00:00+00:00,10237.893013044191,8
2023-04-22 08:00:00+00:00,10236.897941229545,8
2023-04-22 16:00:00+00:00,10236.79805159024,8
2023-04-23 00:00:00+00:00,10238.786164829982,8
2023-04-23 08:00:00+00:00,10237.349827168939,8
2023-04-23 16:00:00+00:00,10238.10442485625,8
2023-04-24 00:00:00+00:00,10236.806135551784,8
2023-04-24 08:00:00+00:00,10236.013483795476,8
2023-04-24 16:00:00+00:00,10238.672209853428,8
2023-04-25 00:00:00+00:00,10238.601206074514,8
2023-04-25 08:00:00+00:00,10240.433541642366,8
2023-04-25 16:00:00+00:00,10239.445751942038,8
2023-04-26 00:00:00+00:00,10239.954151095577,8
2023-04-26 08:00:00+00:00,10242.041301135667,8
2023-04-26 16:00:00+00:00,10244.760063734282,8
2023-04-27 00:00:00+00:00,10243.296488351638,8
2023-04-27 08:00:00+00:00,10242.968435912724,8
2023-04-27 16:00:00+00:00,10244.50191397483,8
2023-04-28 00:00:00+00:00,10244.483640035616,8
2023-04-28 08:00:00+00:00,10246.441755834863,8
2023-04-28 16:00:00+00:00,10245.165602493875,8
2023-04-29 00:00:00+00:00,10246.46844422289,8
2023-04-29 08:00:00+00:00,10246.181188753259,8
2023-04-29 16:00:00+00:00,10248.459852967937,8
2023-04-30 00:00:00+00:00,10248.366506621376,8
2023-04-30 08:00:00+00:00,10249.202536632087,8
2023-04-30 16:00:00+00:00,10251.585019376456,8
2023-05-01 00:00:00+00:00,10250.694473438498,8
2023-05-01 08:00:00+00:00,10251.098920198772,8
2023-05-01 16:00:00+00:00,10253.365154984209,8
2023-05-02 00:00:00+00:00,10252.876348355041,8
2023-05-02 08:00:00+00:00,10253.676035584984,8
2023-05-02 16:00:00+00:00,10254.040854354387,8
2023-05-03 00:00:00+00:00,10255.347195312015,8
2023-05-03 08:00:00+00:00,10256.919457803187,8
2023-05-03 16:00:00+00:00,10252.68538613756,8
2023-05-04 00:00:00+00:00,10254.19450942969,8
2023-05-04 08:00:00+00:00,10258.391288503553,8
2023-05-04 16:00:00+00:00,10258.993052382548,8
2023-05-05 00:00:00+00:00,10256.866196443936,8
2023-05-05 08:00:00+00:00,10258.446446386533,8
2023-05-05 16:00:00+00:00,10259.99478939829,8
2023-05-06 00:00:00+00:00,10259.975988144757,8
2023-05-06 08:00:00+00:00,10264.403471390402,8
2023-05-06 16:00:00+00:00,10261.646147916726,8
2023-05-07 00:00:00+00:00,10264.640750660787,8
2023-05-07 08:00:00+00:00,10262.494329556457,8
2023-05-07 16:00:00+00:00,10263.211189130516,8
2023-05-08 00:00:00+00:00,10263.656876419509,8
2023-05-08 08:00:00+00:00,10266.610712215985,8
2023-05-08 16:00:00+00:00,10266.40449999196,8
2023-05-09 00:00:00+00:00,10266.390111998768,7
2023-05-09 08:00:00+00:00,10264.473305456318,7
2023-05-09 16:00:00+00:00,10265.038001833005,7
2023-05-10 00:00:00+00:00,10265.033186184646,7
2023-05-10 08:00:00+00:00,10265.735544031479,7
2023-05-10 16:00:00+00:00,10267.751180919026,7
2023-05-11 00:00:00+00:00,10267.854174202754,7
2023-05-11 08:00:00+00:00,10269.73429769146,7
2023-05-11 16:00:00+00:00,10269.599750844189,7
2023-05-12 00:00:00+00:00,10269.018254857476,7
2023-05-12 08:00:00+00:00,10270.10622099763,7
2023-05-12 16:00:00+00:00,10270.466477025628,7
2023-05-13 00:00:00+00:00,10269.045292993504,8
2023-05-13 08:00:00+00:00,10270.959521363053,8
2023-05-13 16:00:00+00:00,10270.735677567756,8
2023-05-14 00:00:00+00:00,10271.387423595877,8
2023-05-14 08:00:00+00:00,10272.435452671534,8
2023-05-14 16:00:00+00:00,10274.631119945436,8
2023-05-15 00:00:00+00:00,10272.243957177814,8
2023-05-15 08:00:00+00:00,10274.120663239552,8
2023-05-15 16:00:00+00:00,10275.080591218657,8
2023-05-16 00:00:00+00:00,10275.42317622127,8
2023-05-16 08:00:00+00:00,10274.895896582324,8
2023-05-16 16:00:00+00:00,10275.72116039359,8
2023-05-17 00:00:00+00:00,10277.54022798276,8
2023-05-17 08:00:00+00:00,10276.975507873207,8
2023-05-17 16:00:00+00:00,10278.91543749443,8
2023-05-18 00:00:00+00:00,10279.78131713807,8
2023-05-18 08:00:00+00:00,10279.731989469814,8
2023-05-18 16:00:00+00:00,10280.84056564453,8
2023-05-19 00:00:00+00:00,10281.298743935495,8
2023-05-19 08:00:00+00:00,10282.624671769452,8
2023-05-19 16:00:00+00:00,10283.31008989114,8
2023-05-20 00:00:00+00:00,10283.53785377779,8
2023-05-20 08:00:00+00:00,10283.995370379167,8
2023-05-20 16:00:00+00:00,10284.303863459154,8
2023-05-21 00:00:00+00:00,10286.20972426651,8
2023-05-21 08:00:00+00:00,10285.681395621155,8
2023-05-21 16:00:00+00:00,10286.631559571728,8
2023-05-22 00:00:00+00:00,10284.15746415515,8
2023-05-22 08:00:00+00:00,10284.322102845557,8
2023-05-22 16:00:00+00:00,10284.834596547375,8
2023-05-23 00:00:00+00:00,10283.646838844656,8
2023-05-23 08:00:00+00:00,10285.09675135511,8
2023-05-23 16:00:00+00:00,10286.076094296566,8
2023-05-24 00:00:00+00:00,10287.529186343232,8
2023-05-24 08:00:00+00:00,10290.574115826455,8
2023-05-24 16:00:00+00:00,10291.007250875498,8
2023-05-25 00:00:00+00:00,10289.172481599313,8
2023-05-25 08:00:00+00:00,10292.035592954175,8
2023-05-25 16:00:00+00:00,10292.348541795964,8
2023-05-26 00:00:00+00:00,10292.167206949536,8
2023-05-26 08:00:00+00:00,10293.635571605626,8
2023-05-26 16:00:00+00:00,10293.927322472211,8
2023-05-27 00:00:00+00:00,10292.169655070677,8
2023-05-27 08:00:00+00:00,10294.294909635577,8
2023-05-27 16:00:00+00:00,10296.216565518645,8
2023-05-28 00:00:00+00:00,10295.739458912853,8
2023-05-28 08:00:00+00:00,10296.461171797486,8
2023-05-28 16:00:00+00:00,10295.337323382833,8
2023-05-29 00:00:00+00:00,10296.191643189859,8
2023-05-29 08:00:00+00:00,10297.522541511718,8
2023-05-29 16:00:00+00:00,10299.633345142745,8
2023-05-30 00:00:00+00:00,10301.440462181174,8
2023-05-30 08:00:00+00:00,10302.73202132259,8
2023-05-30 16:00:00+00:00,10302.68981910364,8
2023-05-31 00:00:00+00:00,10304.162444528605,8
2023-05-31 08:00:00+00:00,10306.036213471209,8
2023-05-31 16:00:00+00:00,10306.228321079136,8
2023-06-01 00:00:00+00:00,10305.474206203155,8
2023-06-01 08:00:00+00:00,10305.616308363613,8
2023-06-01 16:00:00+00:00,10309.35219432247,8
2023-06-02 00:00:00+00:00,10306.926337896351,8
2023-06-02 08:00:00+00:00,10309.719647257158,8
2023-06-02 16:00:00+00:00,10310.087415100668,8
2023-06-03 00:00:00+00:00,10310.982154092288,8
2023-06-03 08:00:00+00:00,10311.169097684886,8
2023-06-03 16:00:00+00:00,10312.629969851201,8
2023-06-04 00:00:00+00:00,10313.021900210422,8
2023-06-04 08:00:00+00:00,10312.864279694335,8
2023-06-04 16:00:00+00:00,10317.28853514258,8
2023-06-05 00:00:00+00:00,10316.095707160375,8
2023-06-05 08:00:00+00:00,10331.529124037459,8
2023-06-05 16:00:00+00:00,10319.355749893763,8
2023-06-06 00:00:00+00:00,10318.534576527712,8
2023-06-06 08:00:00+00:00,10317.325595812996,8
2023-06-06 16:00:00+00:00,10319.226191166968,8
2023-06-07 00:00:00+00:00,10318.224993070306,8
2023-06-07 08:00:00+00:00,10320.761907886686,8
2023-06-07 16:00:00+00:00,10321.635543847697,8
2023-06-08 00:00:00+00:00,10320.55579886022,8
2023-06-08 08:00:00+00:00,10322.391507930604,8
2023-06-08 16:00:00+00:00,10323.403172450333,8
2023-06-09 00:00:00+00:00,10322.916499550198,8
2023-06-09 08:00:00+00:00,10324.943465559365,8
2023-06-09 16:00:00+00:00,10325.31081373104,8
2023-06-10 00:00:00+00:00,10328.128340307647,8
2023-06-10 08:00:00+00:00,10326.77056031439,8
2023-06-10 16:00:00+00:00,10328.259253998465,8
2023-06-11 00:00:00+00:00,10325.240656592072,8
2023-06-11 08:00:00+00:00,10325.669469955747,8
2023-06-11 16:00:00+00:00,10324.765462791629,8
2023-06-12 00:00:00+00:00,10319.641843079391,4
2023-06-12 08:00:00+00:00,10323.446177951133,4
2023-06-12 16:00:00+00:00,10322.789685245683,4
2023-06-13 00:00:00+00:00,10322.915148289867,4
2023-06-13 08:00:00+00:00,10322.88250953738,4
2023-06-13 16:00:00+00:00,10325.323145772301,4
2023-06-14 00:00:00+00:00,10324.828835754326,4
2023-06-14 08:00:00+00:00,10324.379771937458,4
2023-06-14 16:00:00+00:00,10325.44804006003,4
2023-06-15 00:00:00+00:00,10321.80262450014,5
2023-06-15 08:00:00+00:00,10322.960801869083,5
2023-06-15 16:00:00+00:00,10327.080481284931,5
2023-06-16 00:00:00+00:00,10324.882626412149,5
2023-06-16 08:00:00+00:00,10323.607331498377,5
2023-06-16 16:00:00+00:00,10325.744497927846,5
2023-06-17 00:00:00+00:00,10322.512806974974,5
2023-06-17 08:00:00+00:00,10323.257550521264,5
2023-06-17 16:00:00+00:00,10323.34965308856,5
2023-06-18 00:00:00+00:00,10324.007090041061,5
2023-06-18 08:00:00+00:00,10323.077597327436,5
2023-06-18 16:00:00+00:00,10325.59700127563,5
2023-06-19 00:00:00+00:00,10321.978968028987,5
2023-06-19 08:00:00+00:00,10321.77206337282,5
2023-06-19 16:00:00+00:00,10322.618572255342,5
2023-06-20 00:00:00+00:00,10321.353054917116,5
2023-06-20 08:00:00+00:00,10322.796405601499,5
2023-06-20 16:00:00+00:00,10321.003740310764,5
2023-06-21 00:00:00+00:00,10324.250331645284,5
2023-06-21 08:00:00+00:00,10324.64648689601,5
2023-06-21 16:00:00+00:00,10327.394237707054,5
2023-06-22 00:00:00+00:00,10323.604161048459,5
2023-06-22 08:00:00+00:00,10325.61945624165,5
2023-06-22 16:00:00+00:00,10328.017618622398,5
2023-06-23 00:00:00+00:00,10324.571965288624,7
2023-06-23 08:00:00+00:00,10324.15393611207,7
2023-06-23 16:00:00+00:00,10324.248708728517,7
2023-06-24 00:00:00+00:00,10325.120177366107,8
2023-06-24 08:00:00+00:00,10326.700160092367,8
2023-06-24 16:00:00+00:00,10327.017442938783,8
2023-06-25 00:00:00+00:00,10329.86817441035,8
2023-06-25 08:00:00+00:00,10330.602330154756,8
2023-06-25 16:00:00+00:00,10331.823799810038,8
2023-06-26 00:00:00+00:00,10330.736328887122,8
2023-06-26 08:00:00+00:00,10331.5808773579,8
2023-06-26 16:00:00+00:00,10332.325583075843,8
2023-06-27 00:00:00+00:00,10330.947717146955,8
2023-06-27 08:00:00+00:00,10335.123995910466,8
2023-06-27 16:00:00+00:00,10333.475494865783,8
2023-06-28 00:00:00+00:00,10339.173912634262,8
2023-06-28 08:00:00+00:00,10337.310404538981,8
2023-06-28 16:00:00+00:00,10337.631597030251,8
2023-06-29 00:00:00+00:00,10336.54988158121,8
2023-06-29 08:00:00+00:00,10337.189887455814,8
2023-06-29 16:00:00+00:00,10337.542213506587,8
2023-06-30 00:00:00+00:00,10337.348979965707,8
2023-06-30 08:00:00+00:00,10341.243474956531,8
2023-06-30 16:00:00+00:00,10338.23199904279,8
2023-07-01 00:00:00+00:00,10339.54778672114,8
2023-07-01 08:00:00+00:00,10340.674319431113,8
2023-07-01 16:00:00+00:00,10339.131291503334,8
2023-07-02 00:00:00+00:00,10340.99000132778,8
2023-07-02 08:00:00+00:00,10343.25135875031,8
2023-07-02 16:00:00+00:00,10341.616907569058,8
2023-07-03 00:00:00+00:00,10339.516383150709,8
2023-07-03 08:00:00+00:00,10342.886870114515,8
2023-07-03 16:00:00+00:00,10344.31792460626,8
2023-07-04 00:00:00+00:00,10347.783498180332,8
2023-07-04 08:00:00+00:00,10345.444428509836,8
2023-07-04 16:00:00+00:00,10348.169008618761,8
2023-07-05 00:00:00+00:00,10348.744217580514,8
2023-07-05 08:00:00+00:00,10352.205045707307,8
2023-07-05 16:00:00+00:00,10352.847745137442,8
2023-07-06 00:00:00+00:00,10354.382032851016,8
2023-07-06 08:00:00+00:00,10356.501710103557,8
2023-07-06 16:00:00+00:00,10357.641060886295,8
2023-07-07 00:00:00+00:00,10355.757491989187,8
2023-07-07 08:00:00+00:00,10354.363211735024,8
2023-07-07 16:00:00+00:00,10355.673505988318,8
2023-07-08 00:00:00+00:00,10354.214805212738,6
2023-07-08 08:00:00+00:00,10353.280842989885,6
2023-07-08 16:00:00+00:00,10353.6077147757,6
2023-07-09 00:00:00+00:00,10354.483705015016,6
2023-07-09 08:00:00+00:00,10354.721066239512,6
2023-07-09 16:00:00+00:00,10355.791672763153,6
2023-07-10 00:00:00+00:00,10352.3648383779,8
2023-07-10 08:00:00+00:00,10353.35135377618,8
2023-07-10 16:00:00+00:00,10355.56797877136,8
2023-07-11 00:00:00+00:00,10354.044794821348,8
2023-07-11 08:00:00+00:00,10354.319606838062,8
2023-07-11 16:00:00+00:00,10357.332084635522,8
2023-07-12 00:00:00+00:00,10354.789095634018,8
2023-07-12 08:00:00+00:00,10359.447646205484,8
2023-07-12 16:00:00+00:00,10357.71454404643,8
2023-07-13 00:00:00+00:00,10357.553404972396,8
2023-07-13 08:00:00+00:00,10348.906118621953,8
2023-07-13 16:00:00+00:00,10352.766198813386,8
2023-07-14 00:00:00+00:00,10350.823399578825,8
2023-07-14 08:00:00+00:00,10352.380230477223,8
2023-07-14 16:00:00+00:00,10360.219920073552,8
2023-07-15 00:00:00+00:00,10360.468320283475,8
2023-07-15 08:00:00+00:00,10361.373857254262,8
2023-07-15 16:00:00+00:00,10361.251624859995,8
2023-07-16 00:00:00+00:00,10363.823030761669,8
2023-07-16 08:00:00+00:00,10363.208690405429,8
2023-07-16 16:00:00+00:00,10366.100494309218,8
2023-07-17 00:00:00+00:00,10364.488971718256,8
2023-07-17 08:00:00+00:00,10365.512152710497,8
2023-07-17 16:00:00+00:00,10365.465292253664,8
2023-07-18 00:00:00+00:00,10366.031104692931,8
2023-07-18 08:00:00+00:00,10366.971647916618,8
2023-07-18 16:00:00+00:00,10367.378380087303,8
2023-07-19 00:00:00+00:00,10369.553813172828,8
2023-07-19 08:00:00+00:00,10371.505812770269,8
2023-07-19 16:00:00+00:00,10370.521014139369,8
2023-07-20 00:00:00+00:00,10369.166370751771,8
2023-07-20 08:00:00+00:00,10374.653457644199,8
2023-07-20 16:00:00+00:00,10374.224114276032,8
2023-07-21 00:00:00+00:00,10374.198385349888,8
2023-07-21 08:00:00+00:00,10374.052612762162,8
2023-07-21 16:00:00+00:00,10374.872261834145,8
